
010000', '010001 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE' ;; 'DESARROLLO COGNOSCITIVO' ;; 'TECNICAS DIDACTICAS' ;; 'PSICOLOGIA EVOLUTIVA' ;; 'COMUNICACION VERBAL | 950-500-070-7
000408', '000409 | Ander-Egg, Ezequiel | Cómo elaborar un proyecto  | Buenos Aires | Lumen-Humanitas | 1996 | PROYECTOS' ;; 'ELABORACION DE INFORMES' ;; 'ACCION SOCIAL | 950-724-416-6
###
012687 | Ander-Egg, Ezequiel | Cómo hacer reuniones eficaces  | Buenos Aires | Magisterio del Río de La Plata | 1992 | COMUNICACION' ;; 'REUNIONES | 950-550-083-1
###
001049 | Hancock, Jonathan | Manual practico para estimular y potenciar la memoria | Buenos Aires | La Isla | 2001 | PSICOLOGIA' ;; 'MEMORIA | 950-637-141-5
###
012689 | Ander-Egg, Ezequiel | Interdisciplinariedad en educación | Buenos Aires | Magisterio del Río de La Plata | 1994 | PEDAGOGIA' ;; 'INTERDISCIPLINARIEDAD | 9505501250
###
010400 | Ander-Egg, Ezequiel | Introducción a la planificación  | Buenos Aires | Humanitas | 1983 | PLANIFICACION ESCOLAR' ;; 'PLANEAMIENTO EDUCATIVO | 
###
000616 | Ander-Egg, Ezequiel | Diccionario de pedagogía  | Buenos Aires | Magisterio del Río de La Plata | 1997 | DICCIONARIOS' ;; 'PEDAGOGIA | 9505502168
###
012836 | Ander-Egg, Ezequiel | La planificación educativa   | Buenos Aires | Magisterio del Río de La Plata | 1993 | PLANIFICACION ESCOLAR | 9505501102
###
100270 | Ander-Egg, Ezequiel | Periodismo popular | Buenos Aires | Ideas | 1993 | PERIODISMO | 950582095X
###
012690', '012691 | Ander-Egg, Ezequiel | El taller, una alternativa de renovación pedagógica  | Buenos Aires | Magisterio del Río de la Plata | 1991 | TALLERES ESCOLARES' ;; 'TALLERES (METODO PEDAGOGICO) | 950550067X
###
000665 |  | Los CBC y la enseñanza de la tecnología  | Buenos Aires | A-Z | 1997 | TECNOLOGIA' ;; 'ENSENANZA' ;; 'DIDACTICA | 9505344058
###
000664 |  | Los CBC y la enseñanza de la matemática  | Buenos Aires | A-Z | 1998 | ENSENANZA DE LAS MATEMATICAS | 9505344066
###
000654 | Marra Pelletier, Carol | Formación de docentes practicantes | Buenos Aires | Troquel | 1998 | PRACTICA DOCENTE' ;; 'DOCENTES EN PRACTICA' ;; 'DOCENTES PRINCIPIANTES | 9501630846
###
000652 | Silberman, Mel | Aprendizaje activo  | Buenos Aires | Troquel | 1998 | ACTIVIDADES DE APRENDIZAJE' ;; 'TECNICAS DE ENSENANZA | 9501630854
###
000660 | Klimosvky, Gregorio | Las desventuras del conocimiento científico   | Buenos Aires | A-Z | 1997 | CIENCIA' ;; 'LOGICA | 9505342756
###
000661 | Filmus, Daniel | Estado, sociedad y educación el la Argentina de fin de siglo   | Buenos Aires | Troquel | 1996 | ESTADO Y EDUCACION' ;; 'TENDENCIAS EDUCACIONALES' ;; 'EDUCACION Y EMPLEO' ;; 'MARGINACION EDUCACIONAL | 9501630765
###
000645 | Grof, Stanislav | Psicología transpersonal  | Barcelona | Kairós | 1994 | PSICOLOGIA | 8472453073
###
000653 | Raffini, James P. | 150 ciento cincuenta maneras de incrementar la motivación en la clase  | Buenos Aires | Troquel | 1998 | MOTIVACION DEL ALUMNO' ;; 'TECNICAS DIDACTICAS' ;; 'ACTIVIDADES DE LA CLASE | 9501630862
###
000657 |  | Cuentos fantásticos | Buenos Aires | Troquel | 1998 | LITERATURA UNIVERSAL' ;; 'CUENTOS' ;; 'CUENTOS FANTASTICOS' ;; 'LITERATURA JUVENIL | 950-16-5118-5
###
000658 | Lynch, Benito | El inglés de los güesos | Buenos Aires | Troquel | 1960 | NOVELAS' ;; 'LITERATURA GAUCHESCA' ;; 'MARGINACION SOCIAL' ;; 'LITERATURA ARGENTINA' ;; 'GUIA DEL DOCENTE' ;; 'LITERATURA JUVENIL | 950-16-5116-9
###
000656 |  | Cuentos populares de Argentina | Buenos Aires | Troquel | 1998 | LITERATURA NACIONAL' ;; 'CUENTOS | 9501651215
###
000659 |  | Cuentos de humor | Buenos Aires | Troquel | 1998 | LITERATURA UNIVERSAL' ;; 'CUENTOS' ;; 'CUENTOS DE HUMOR' ;; 'ANTOLOGIAS' ;; 'LITERATURA INFANTIL' ;; 'LITERATURA JUVENIL | 950-16-5119-3
###
000663 |  | Los CBC y la enseñanza de la lengua | Buenos Aires | A-Z | 1998 | ENSENANZA DE LA LENGUA MATERNA' ;; 'LENGUAJE | 9505344082
###
000662 |  | Los CBC y la enseñanza de las ciencias sociales | Buenos Aires | A-Z | 1997 | ENSENANZA DE LA GEOGRAFIA' ;; 'ENSENANZA DE LA HISTORIA' ;; 'CIENCIAS SOCIALES | 950534404X
###
013169 | Rueda, Rafael | La biblioteca de aula infantil | Buenos Aires | Narcea | 1995 | BIBLIOTECAS ESCOLARES' ;; 'POESIA' ;; 'DESARROLLO DE LA CREATIVIDAD' ;; 'AULAS | 84-277-1104-2
###
013171 | Burón Orejas, Javier | Motivación y aprendizaje | Bilbao | Mensajero | 1995 | CONDUCTA INFANTIL' ;; 'CAMBIO DE CONDUCTA' ;; 'MOTIVACION DEL ALUMNO' ;; 'PSICOLOGIA' ;; 'APRENDIZAJE | 8427118910
###
013175 |  | Maestra usted... de qué trabaja | Buenos Aires | Paidós | 1996 | PRACTICA DOCENTE' ;; 'EXPERIENCIA PEDAGOGICA | 9501261123
###
013168 | Santaló, Luis | De educación y estadística | Buenos Aires | Kapelusz | 1996 | ANALISIS ESTADISTICO' ;; 'CUADROS ESTADISTICOS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'MATEMATICAS | 9501369811
###
013180 | Wang, Margaret C. | Atención a la diversidad del alumnado | Madrid | Narcea | 1995 | EDUCACION DE ALUMNOS ATIPICOS' ;; 'NECESIDADES DEL ALUMNO' ;; 'NECESIDADES INDIVIDUALES' ;; 'ALUMNOS' ;; 'ENSENANZA SECUNDARIA' ;; 'DIVERSIDAD | 8427710631
###
000667 | Appignanesi, Richard | Posmodernismo | Buenos Aires | Errepar | 1998 | CAMBIO SOCIAL | 9879065255
###
013155 | Rey, María Esther | Aprendizaje y matemática | Buenos Aires | Plus Ultra | 1996 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'CONCEPTOS MATEMATICOS' ;; 'GEOMETRIA' ;; 'CONCEPTOS GEOMETRICOS | 9502100905
###
013158 |  | Formar niños lectores de textos | Santiago de Santiago de Chile | Dolmen | 1996 | LECTURA' ;; 'MEJORA DE LA LECTURA' ;; 'HABITO DE LECTURA | 9562011398
###
013153 | Dubois, María Eugenia | El proceso de lectura | Buenos Aires | Aique | 1996 | LECTURA' ;; 'ENSENANZA DE LA LECTURA | 9507010262
###
000674 | Romero, Luis Alberto | Los tiempos de Yrigoyen | Buenos Aires | Gram Editoraón-Colihue | 1994 | HISTORIA NACIONAL | 9879069110
###
000649 |  | Poesía siempre | Buenos Aires | Troquel | 1998 | POESIAS' ;; 'LITERATURA UNIVERSAL | 9501651223
###
000678 | Azinián, Herminia | Resolución de problemas matemáticos | Buenos Aires | Novedades Educativas | 1997 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'GEOMETRIA | 9879191139
###
013152 | Rosales, Carlos | Didáctica de la comunicación verbal | Madrid | Narcea | 1987 | COMUNICACION ORAL' ;; 'LENGUAJE' ;; 'ENSENANZA DE LA ESCRITURA' ;; 'ENSENANZA DE LA LECTURA' ;; 'DIDACTICA' ;; 'ENSENANZA DE SEGUNDA LENGUA' ;; 'LENGUAJE DEL NINO | 8427706316
###
013177 | Nervi, Juan Ricardo | Literatura infantil, juvenil y folklore educacional | Buenos Aires | Plus ultra | 1996 | CUENTOS' ;; 'FOLKLORE | 950-21-0470-6
###
000615 | Gimeno Sacristán, José | Comprender y transformar la enseñanza | Madrid | Morata | 1997 | PROCESO DE APRENDIZAJE' ;; 'TEORIAS DEL APRENDIZAJE' ;; 'CONTENIDO DEL PROGRAMA' ;; 'INVESTIGACION EDUCACIONAL' ;; 'CALIDAD DE LA ENSENANZA' ;; 'METAS EDUCACIONALES' ;; 'EVALUACION DEL PROGRAMA' ;; 'PAPEL DEL DOCENTE | 8471123738
###
000668 | Onetto, Fernando | Etica para los que no son héroes | Buenos Aires | Bonum | 1998 | ETICA' ;; 'VALORES MORALES' ;; 'EDUCACION CIVICA | 9505075316
###
013166 | Palacios de Pizani, Alicia | Comprensión lectora y expresión escrita | Buenos Aires | Aique | 1996 | ESCRITURA' ;; 'MEJORA DE LA ESCRITURA' ;; 'LENGUAJE' ;; 'EXPERIENCIA PEDAGOGICA | 9507010319
###
013183', '000799 | Alisedo, Graciela | Didáctica de las ciencias del lenguaje | Buenos Aires | Paidós | 1996 | LENGUAJE' ;; 'ORTOGRAFIA' ;; 'LECTURA' ;; 'MORFOLOGIA (LENGUA)' ;; 'ALFABETIZACION' ;; 'ENSENANZA DE LA LENGUA MATERNA' ;; 'DIDACTICA' ;; 'LINGUISTICA | 9501221113
###
013156 | Puig Espinoza, Luis | Problemas aritméticos escolares  | Madrid | Síntesis  | 1995 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'SOLUCION DE PROBLEMAS' ;; 'ARITMETICA | 8477380139
###
013160 | Torres, Mirta | Qué hay y qué falta | Buenos Aires | Aique | 1996 | ESCRITURA' ;; 'ESCRITURA MANUSCRITA' ;; 'MEJORA DE LA ESCRITURA' ;; 'ENSENANZA DE LA ESCRITURA | 9507010548
###
000682 | Gabrijelcic, Claudia | La educación polimodal | Buenos Aires | Lugar | 1998 |  | 9508920521
###
013172 | Montero Centeno, Delfín | Evaluación de la conducta adaptativa en personas con discapacidades | Bilbao | Mensajero | 1996 | CONDUCTA INFANTIL' ;; 'INVESTIGACION SOBRE LA CONDUCTA' ;; 'ADAPTACION DEL ALUMNO' ;; 'PROBLEMAS DE ADAPTACION' ;; 'EDUCACION ESPECIAL' ;; 'TESTS | 8427118414
###
013162 | Coluccio, Félix | Diccionario de voces y expresiones argentinas | Buenos Aires | Plus ultra | 1996 | USO LINGUISTICO' ;; 'DICCIONARIOS | 9502107292
###
013159', '012664 | Lerner de Zunino, Delia | La matemática en la escuela | Buenos Aires | Aique | 1996 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'DIDACTICA | 9507011161
###
013181 | Reid, David J. | Ciencia para todos | Madrid | Narcea | 1993 | CIENCIAS BASICAS' ;; 'EDUCACION ESPECIAL' ;; 'ENSENANZA DE LA CIENCIA' ;; 'ENSENANZA SECUNDARIA' ;; 'ALUMNOS MEDIOCRES | 84-277-1043-7
###
000677 | Pagano, Ana | Alcoholismo   | Buenos Aires | Lugar | 1994 | ALCOHOLISMO | 9508920041
###
013163 | Burin, David | Hacia una gestión participativa y eficaz   | Buenos Aires | Ciccus | 1996 | DINAMICA DE GRUPO' ;; 'ESTRUCTURA DEL GRUPO' ;; 'CONDUCTA DEL GRUPO' ;; 'COORDINACION' ;; 'ORGANIZACIONES NO GUBERNAMENTALES | 9879563115
###
013193', '012743 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'DIDACTICA | 9500101785
###
013195', '012744 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'GEOMETRIA' ;; 'DIDACTICA | 9500102935
###
013196', '012745 | Rey, María Esther | Didáctica de la matemática   | Buenos Aires | Estrada | 1996 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'GEOMETRIA' ;; 'DIDACTICA | 9500105179
###
013204 | Aebli, Hans | Doce formas básicas de enseñar   | Madrid | Narcea | 1995 | TECNICAS DE ENSENANZA' ;; 'APRENDIZAJE' ;; 'DIDACTICA | 842771128X
###
013200 | Imberti, Julieta | La creatividad   | Buenos Aires | Troquel | 1996 | CREATIVIDAD | 9501661121
###
103199 | Costa, Pablo | Estudiante se hace, no se nace   | Buenos Aires | Troquel | 1993 | METODOS DE ESTUDIO | 9501661148
###
013205 | Aebli, Hans | Factores de la enseñanza que favorecen el aprendizaje autónomo  | Madrid | Narcea | 1991 | APRENDIZAJE' ;; 'MOTIVACION DEL ALUMNO' ;; 'TUTORIA' ;; 'EXAMENES' ;; 'PLANES DE CLASE' ;; 'DISCIPLINA' ;; 'RELACION PADRES-DOCENTE | 8427709382
###
013202 | Schawartz, Susan | Aprendizaje activo   | Madrid | Narcea | 1995 | REGISTROS DE ALUMNOS' ;; 'ACTIVIDADES DE LA CLASE' ;; 'AMBIENTE DE LA CLASE' ;; 'AULAS' ;; 'REGISTROS' ;; 'TECNICAS DIDACTICAS | 8427711298
###
013197 | Martiña, Rolando | Escuela hoy  | Buenos Aires | Kapelusz | 1996 | INSTITUCIONES EDUCACIONALES' ;; 'PAPEL DEL DOCENTE' ;; 'PAPEL DE LA ESCUELA' ;; 'MEDIOS DE COMUNICACION | 9501364799
###
013186 | Callejo de la Vega, María Luz | Un club matemático para la diversidad  | Madrid | Narcea | 1994 | SOLUCION DE PROBLEMAS' ;; 'MATEMATICAS' ;; 'CLUBES | 8427710704
###
013173 | Fasce, Jorge | Nosotros, educadores   | Buenos Aires | Miño y Dávila | 1989 | INSTITUCIONES EDUCACIONALES' ;; 'PAPEL DE LA ESCUELA' ;; 'PROBLEMAS EDUCACIONALES' ;; 'DOCENTES' ;; 'FORMACION  DOCENTE | 9509467189
###
000670 | Montes, Graciela | Aventuras y desventuras de Casiperro del hambre  | Buenos Aires | Colihue | 1998 | NOVELAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA JUVENIL' ;; 'LITERATURA ARGENTINA | 950-581-292-2
###
000671 | Petruzzi, Herminia | Gramática 7: Curso de Lengua | Buenos Aires | Colihue | 1998 | LENGUAJE' ;; 'GRAMATICA | 9505812930
###
013157 | Iglesias, Luis F. | La escuela rural unitaria   | Buenos Aires | Magisterio del Río de la Plata | 1995 | EDUCACION RURAL' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'CIENCIAS SOCIALES' ;; 'LECTURA' ;; 'ESCRITURA' ;; 'CIENCIAS' ;; 'AMBIENTE DE LA CLASE | 950550148X
###
002609 |  | Una metodología activa y lúdica de enseñanza de la geometría elemental | Madrid | Síntesis  | 1998 | MATEMATICAS' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'SOLUCION DE PROBLEMAS' ;; 'GEOMETRIA' ;; 'APRENDIZAJE MEDIANTE EL DESCUBRIMIENTO' ;; 'MATERIAL DIDACTICO' ;; 'PSICOMOTRICIDAD | 84-7738-069-4
###
013194 | Díaz-Aguado, María José | Educación y razonamiento moral   | Bilbao | Mensajero | 1995 | EDUCACION MORAL' ;; 'VALORES MORALES' ;; 'DERECHOS HUMANOS' ;; 'ETICA | 8427118848
###
013188 | Colectivo Campos de Castilla | Escuela rural   | Madrid | Narcea | 1987 | EDUCACION RURAL' ;; 'ORIENTACION EDUCACIONAL' ;; 'VIAJES DE ESTUDIO' ;; 'RELACION PADRES-DOCENTE | 8427707789
###
013161 | Alonso, Catalina M. | Los estilos de aprendizaje   | Bilbao | Mensajero | 1995 | APRENDIZAJE' ;; 'TEORIAS DEL APRENDIZAJE' ;; 'PROCESO DE APRENDIZAJE' ;; 'TUTORIA' ;; 'PRUEBAS DE DIAGNOSTICO' ;; 'CUESTIONARIOS' ;; 'ESTILOS DE APRENDIZAJE | 8427119143
###
013201 | Marroquín Pérez, Manuel | La comunicación interpersonal   | Bilbao | Mensajero | 1995 | COMUNICACION' ;; 'PROBLEMAS DE LA COMUNICACION' ;; 'APTITUD PARA LA COMUNICACION' ;; 'CUESTIONARIOS' ;; 'MEDICION' ;; 'EVALUACION | 8427119526
###
013170 | Villar Angulo, Luis Miguel | Un ciclo de enseñanza reflexiva   | Bilbao | Mensajero | 1995 | METODOS DE ENSENANZA' ;; 'COMPRENSION' ;; 'TECNICAS DE ENSENANZA' ;; 'ESTRATEGIAS EDUCACIONALES | 8427119364
###
008147 | López, María Cecilia | Los juegos en la detección del abuso sexual infantil | Buenos Aires | Maipue | 2014 | JUEGO' ;; 'ABUSO DE MENORES' ;; 'ABUSO SEXUAL' ;; 'DESARROLLO DEL NINO' ;; 'PSICOTERAPIA | 978-987-3615-19-1
###
013164 | Gómez Masdevall, María Teresa | Propuestas de intervención en el aula   | Madrid | Narcea | 1995 | DISCIPLINA' ;; 'PROBLEMAS DISCIPLINARIOS' ;; 'PROBLEMAS DE COMPORTAMIENTO' ;; 'AULAS' ;; 'AMBIENTE DE LA CLASE' ;; 'CONDUCCION DE LA CLASE | 8427709234
###
013029', '013030 | Parra, Cecilia | Didáctica de las matemáticas   | Buenos Aires | Paidós | 1995 | ENSENANZA DE LAS MATEMATICAS' ;; 'MATEMATICAS' ;; 'DIDACTICA' ;; 'SOLUCION DE PROBLEMAS' ;; 'GEOMETRIA | 9501221121
###
013209', '013026', '013027', '013028 | Zelmanovich, Perla | Efemérides, entre el mito y la historia | Buenos Aires | Paidós | 1994 | PRAXIS EDUCATIVA' ;; 'CUENTOS | 9501261069
###
012827', '013203 |  | Apuntes y aportes para la gestión curricular  | Buenos Aires | Kapelusz | 1995 | APRENDIZAJE' ;; 'PLANEAMIENTO EDUCATIVO | 9501361837
###
000323', '013167 | Jolibert, Josette | Formar niños productores de textos | Santiago de Santiago de Chile | Dolmen | 1995 | DESTREZA LINGUISTICA' ;; 'DIDACTICA' ;; 'ESCRITURA' ;; 'MEJORA DE LA ESCRITURA | 9562011096
###
013189 |  | La biblioteca | Buenos Aires | Colihue | 1996 | BIBLIOTECAS ESCOLARES' ;; 'EXTENSION CULTURAL' ;; 'PROYECTOS' ;; 'ANIMACION A LA LECTURA | 9505816456
###
013190', '013191', '013192 | Reale, Giovanni | Historia del pensamiento filosófico y científico | Barcelona | Herder | 1995 | FILOSOFIA' ;; 'CIENCIA' ;; 'HISTORIA | 8425415411
###
013207', '012513 | Tonucci, Francesco | La escuela como investigación  | Buenos Aires | Miño y Dávila | 1979 | CREATIVIDAD' ;; 'INVESTIGACION EN LA CLASE' ;; 'MOTIVACION DEL ALUMNO' ;; 'PRAXIS EDUCATIVA | 9509467103
###
012905', '013210 | Ontoria Peña, Antonio | Mapas conceptuales   | Madrid | Narcea | 1995 | APRENDIZAJE' ;; 'ESQUEMAS CONCEPTUALES' ;; 'TECNICAS DE ENSENANZA' ;; 'TECNICAS DIDACTICAS' ;; 'TECNICAS DE EVALUACION | 842770996X
###
010139 |  | La evaluación, los exámenes y las calificaciones | Buenos Aires | Editorial Kapelusz | 1971 | EVALUACION DE LA EDUCACION' ;; 'DIDACTICA' ;; 'EDUCACION | 
###
000377 |  | Didáctica de las ciencias sociales   | Buenos Aires | Paidós | 1994 | CIENCIAS SOCIALES' ;; 'DIDACTICA' ;; 'ENSENANZA DE LA GEOGRAFIA' ;; 'ENSENANZA DE LA HISTORIA' ;; 'EDUCACION PRIMARIA' ;; 'INVESTIGACION EDUCACIONAL' ;; 'METODOS DE ENSENANZA' ;; 'PROCESO DE APRENDIZAJE' ;; 'MATERIAL DIDACTICO' ;; 'TEORIAS  DEL  APRENDIZAJE' ;; 'PRAXIS EDUCATIVA | 950-12-2110-5
###
000681 | Tonucci, Francesco | Con ojos de maestro  | Buenos Aires | Troquel | 1995 | PAPEL DEL DOCENTE' ;; 'PRACTICA DOCENTE' ;; 'MOTIVACION DEL ALUMNO | 9501630757
###
000684 | García Marquez, Gabriel | El coronel no tiene quien le escriba  | Bogotá | La oveja negra | 1981 | CUENTOS' ;; 'REALISMO' ;; 'LITERATURA COLOMBIANA | 
###
000666 | Barrera, Rosita | El folklore en la educación  | Buenos Aires | Colihue | 1998 | MUSICA | 9505816553
###
000685 | Onetto, Fernando  | Con los valores | Buenos Aires | Bonum | 1997 | EDUCACION MORAL' ;; 'VALORES MORALES' ;; 'ETICA | 95005074077
###
000686 |  | Aprendizajes y didácticas  | Buenos Aires | Edicial | 1994 | DIDACTICA' ;; 'INVESTIGACION EDUCACIONAL' ;; 'INVESTIGACION SOBRE LA LECTURA' ;; 'MATEMATICAS' ;; 'CIENCIAS' ;; 'PROCESO DE INTERACCION' ;; 'RENDIMIENTO DEL ALUMNO' ;; 'DESARROLLO COGNOSCITIVO' ;; 'APRENDIZAJE | 9505062729
###
000687 | Splitter, Laurance J. | La otra educación   | Buenos Aires | Manantial | 1996 | FILOSOFIA' ;; 'ETICA' ;; 'VALORES MORALES' ;; 'EDUCACION MORAL | 9875000035
###
000679 | Galagovsky Kurman, Lydia | Redes conceptuales   | Buenos Aires | Lugar | 1996 | ESQUEMAS CONCEPTUALES' ;; 'APRENDIZAJE' ;; 'TECNICAS DE ENSENANZA' ;; 'TECNICAS DE EVALUACION' ;; 'TECNICAS DIDACTICAS | 950892022X
###
000676 | Aguado, Alejandro | Tinta densa patagónica  | Comodoro Rivadavia | Duendes del sur | 1998 | HISTORIETAS' ;; 'HUMOR GRAFICO' ;; 'REVISTAS | 
###
012552 | Andersson de Fernandez, Adriana Victoria | Juego, trabajo y aprendizaje  | Buenos Aires | Estrada | 1987 | JUEGOS EDUCATIVOS' ;; 'JUEGO' ;; 'APRENDIZAJE' ;; 'ACTIVIDADES DE APRENDIZAJE | 
###
000781 | Montes, Enrique | Ciencias naturales | Buenos Aires | A-Z | 1997 | CIENCIAS BIOLOGICAS | 950-534-430-9
###
012604 | Andrade de Asís, Clotilde Isabel | Cantares de siete notas  | Buenos Aires | Plus Ultra | 1985 | MUSICA' ;; 'EDUCACION MUSICAL | 
###
012708 | André, Béatrice | La invención de la escritura  | Madrid | SM | 1990 | HISTORIA' ;; 'ESCRITURA' ;; 'LITERATURA INFANTIL' ;; 'INVENTOS' ;; 'RELATOS HISTORICOS | 84-34-82388-4
###
010579', '010581 | Andreani, Ornella | Las raices psicológicas del talento   | Buenos Aires | Kapelusz | 1978 | CREATIVIDAD' ;; 'INTELIGENCIA' ;; 'PSICOLOGIA' ;; 'TALENTO | 
###
010232 | Andrews, L.O. | Formación práctica del docente  | Buenos Aires | Troquel | 1971 | FORMACION DOCENTE' ;; 'FORMACION DE DOCENTES EN EL SERVICIO | 
###
010158 |  | Antología del género chico criollo | Buenos Aires | Eudeba | 1976 | TEATRO' ;; 'TEATRO POPULAR' ;; 'LITERATURA ARGENTINA' ;; 'LITERATURA NACIONAL' ;; 'SIGLO VEINTE | 
###
011683', '011684 | Antunes, Celso | Técnicas pedagógicas de la dinámica de grupo  | Buenos Aires | Kapelusz | 1979 | DINAMICA DE GRUPO' ;; 'TECNICAS DIDACTICAS' ;; 'ACTIVIDADES EN GRUPO' ;; 'ESTRUCTURA DEL GRUPO | 
###
000577 | Antunez, Serafín | La organización escolar   | Barcelona | Graó | 1996 | ORGANIZACION ESCOLAR' ;; 'ESCUELAS RURALES | 8478271422
###
011688', '010079 | Anzieu, Didier | La dinámica de los grupos pequeños  | Buenos Aires | Kapelusz | 1982 | DINAMICA DE GRUPO | 
###
010846', '010847', '010848', '010845 | Piaget, Jean | Los años postergados   | Barcelona | Paidós | 1982 | PSICOLOGIA DEL NINO' ;; 'PSICOLOGIA EVOLUTIVA | 84-7509-133-4
###
000581 | Apel, Tuli | De la cabeza a los pies | Buenos Aires | Aique | 1997 | EDUCACION PREESCOLAR' ;; 'CUERPO HUMANO' ;; 'ACTIVIDADES INTEGRADAS | 9507013792
###
009350', '009351 | Iglesias, Silvia | Cuerpos perfectos | Puerto Madryn | Silvia Noemí Iglesias | 2025 | LITERATURA' ;; 'POESIA' ;; 'POESIA ARGENTINA' ;; 'ADULTOS | 978-631-00-8049-9
###
012893', '009421 |  | Constitución de la nación argentina  | Buenos Aires | Astrea | 1994 | CONSTITUCIONES | 9505084242
###
013117 |  | Fuentes para la transformación curricular   | Buenos Aires | el Ministerio | 1997 | TRABAJO' ;; 'NECESIDADES DE CONOCIMIENTOS | 
###
000401', '000977 |  | Fuentes para la transformación curricular   | Buenos Aires | El  Ministerio | 1996 | LENGUA | 
###
000715 |  | Fuentes para la transformación curricular  | Buenos Aires | El Ministerio | 1996 | MATEMATICA | 
###
013113', '013114 |  | Fuentes para la transformación curricular | Buenos Aires |  |  | CIENCIAS SOCIALES' ;; 'ENSENANZA DE LA GEOGRAFIA' ;; 'ENSENANZA DE LA HISTORIA | 
###
013119', '001452 | Alonso, María Ernestina | La Argentina en el mundo contemporáneo, sociedades y territorios en cambio | Buenos Aires | Aique | 1998 | CIENCIAS SOCIALES' ;; 'HISTORIA NACIONAL' ;; 'LIBROS DE TEXTO | 950-701-416-0
###
013115', '004267 |  | Fuentes para la transformación curricular | Buenos Aires | El Ministerio | 1997 | CIENCIAS BASICAS' ;; 'ENSENANZA DE LA CIENCIA | 
###
010268 | Arnheim, Rudolf | El pensamiento visual | Buenos Aires | Eudeba | 1985 | MEDIOS AUDIOVISUALES | 
###
013116 |  | Fuentes para la transformación | Buenos Aires | El Ministerio | 1997 | INFORMATICA' ;; 'TECNOLOGIA | 
###
013007', '013008', '013009 |  | La argentina se organiza | Buenos Aires | Gram Editoraón | 1995 | HISTORIA NACIONAL | 9879069099
